date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:21:54	426/426	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/pages/faq/faq.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/pages/faq/faq.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_faq.html)
11:21:54	5781/5781	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/helpdesk.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/helpdesk.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_helpdesk.html)
11:21:56	3598/3598	---M--	200	added ('OK')	image/jpeg	etag:%2202ad36f71d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-23.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-23.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_helpdesk.html)
11:21:57	3374/3374	---M--	200	added ('OK')	image/jpeg	etag:%220f2365371d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-20.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-20.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_helpdesk.html)
11:21:59	6322/6322	---M--	200	added ('OK')	image/jpeg	etag:%220bc97571d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-24.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-24.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_helpdesk.html)
11:22:00	3614/3614	---M--	200	added ('OK')	image/jpeg	etag:%22054488571d0d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/profile-25.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/profile-25.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_helpdesk.html)
11:22:00	325/325	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/pages/helpdesk.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/pages/helpdesk.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_helpdesk.html)
11:22:01	10068/10068	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/pricing.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/pricing.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_pricing_2.html)
11:22:02	1082/1082	---M-Z	200	added ('OK')	application/javascript	etag:%22052567ce4c3d61:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/pages/pricing.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/pages/pricing.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_pricing_2.html)
11:22:02	5980/5980	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/search_result.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/search_result.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_search_result.html)
11:22:06	102275/102275	---M--	200	added ('OK')	image/jpeg	etag:%2201a14d1925ed61:0%22	http://demo.neptuneapp.xyz/common-assets/img/contact_us_bg_3.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/contact_us_bg_3.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_contact_us.html)
11:22:06	3131/3131	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/privacy_policy.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/privacy_policy.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_privacy_policy.html)
11:22:11	163304/163304	---M--	200	added ('OK')	image/png	etag:%22075ce35915ed61:0%22	http://demo.neptuneapp.xyz/common-assets/img/contact_us_bg_1.png	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/contact_us_bg_1.png	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_contact_us.html)
11:22:13	68494/68494	---M--	200	added ('OK')	image/jpeg	etag:%22b7f8c0fdb760d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/lightbox-8.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/lightbox-8.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_search_result.html)
11:22:14	3394/3394	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/tickets.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/tickets.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_tickets.html)
11:22:15	6365/6365	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/tickets.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/tickets.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_tickets.html)
11:22:16	1277/1277	---M-Z	200	added ('OK')	text/css	etag:%220dffc4bb2cfd61:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/notifications.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/notifications.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_notifications.html)
11:22:16	16925/16925	---M-Z	200	added ('OK')	text/css	etag:%220226490b014d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/forms/switch-theme.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/forms/switch-theme.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_notifications.html)
11:22:17	9692/9692	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/profile.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/profile.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_profile.html)
11:22:18	45758/45758	---M--	200	added ('OK')	image/png	etag:%220a3fff1bc76d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/terms-img.png	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/terms-img.png	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_privacy_policy.html)
11:22:23	25112/25112	---M--	200	added ('OK')	image/jpeg	etag:%22179b234bbd60d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/product-1.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/product-1.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_profile.html)
11:22:24	111416/111416	---M--	200	added ('OK')	image/png	etag:%22019b02bd76d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/privacy-img.png	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/privacy-img.png	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_privacy_policy.html)
11:22:25	207393/207393	---M--	200	added ('OK')	image/jpeg	etag:%22c85efafbb760d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/lightbox-1.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/lightbox-1.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_helpdesk.html)
11:22:28	24567/24567	---M--	200	added ('OK')	image/jpeg	etag:%228fbf2e4bbd60d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/product-3.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/product-3.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_profile.html)
11:22:33	59337/59337	---M--	200	added ('OK')	image/jpeg	etag:%22fd6b1e4bbd60d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/product-2.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/product-2.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_profile.html)
11:22:35	57113/57113	---M--	200	added ('OK')	image/jpeg	etag:%22dc6e14bbd60d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/product-4.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/product-4.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_profile.html)
11:22:36	122795/122795	---M--	200	added ('OK')	image/jpeg	etag:%222672e941bd60d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/1.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/1.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_profile.html)
11:22:36	4363/4363	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/timeline.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/pages/timeline.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_timeline.html)
11:22:37	59231/59231	---M--	200	added ('OK')	image/jpeg	etag:%22bb3bf54abd60d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/product-5.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/product-5.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_profile.html)
11:22:41	61884/61884	---M--	200	added ('OK')	image/jpeg	etag:%22fa0a7fdb760d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/lightbox-9.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/lightbox-9.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_profile.html)
11:22:42	8685/8685	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/authentication/auth_3.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/authentication/auth_3.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/auth_lock_screen_3.html)
11:22:43	2767/2767	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/authentication/auth_2.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/authentication/auth_2.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/auth_lock_screen_3.html)
11:22:43	6611/6611	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/dashboard/dashboard_2.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/dashboard/dashboard_2.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-2.html)
11:23:06	201689/201689	---M--	200	added ('OK')	image/jpeg	etag:%2217cf4fdb760d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/lightbox-3.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/lightbox-3.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_profile.html)
11:23:07	7302/7302	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/dashboard/dashboard_2.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/dashboard/dashboard_2.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-2.html)
11:23:07	5654/5654	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/dashboard/dashboard_3.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/dashboard/dashboard_3.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-3.html)
11:23:16	230569/230569	---M--	200	added ('OK')	image/jpeg	etag:%229f2352fdb760d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/lightbox-4.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/lightbox-4.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_timeline.html)
11:23:22	235722/235722	---M--	200	added ('OK')	image/png	etag:%220b1884bbf56d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/dashboard-image-uw.png	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/dashboard-image-uw.png	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-2.html)
11:23:22	278861/278861	---M--	200	added ('OK')	image/jpeg	etag:%223b1d5fdb760d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/lightbox-2.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/lightbox-2.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/pages_timeline.html)
11:23:25	107819/107819	---M--	200	added ('OK')	image/jpeg	etag:%226ef8542bd60d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/2.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/2.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-3.html)
11:23:32	62976/62976	---M--	200	added ('OK')	image/png	etag:%229f3fcf2b760d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/apple-desktop.png	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/apple-desktop.png	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-3.html)
11:23:33	9391/9391	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/dashboard/dashboard_3.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/dashboard/dashboard_3.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-3.html)
11:23:33	3740/3740	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/counter/jquery.countTo.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/counter/jquery.countTo.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-3.html)
11:23:34	2945/2945	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/components/custom-counter.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/components/custom-counter.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-3.html)
11:23:34	119452/119452	---M--	200	added ('OK')	image/jpeg	etag:%2262bfd42bd60d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/3.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/3.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-3.html)
11:23:35	5821/5821	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/dashboard/dashboard_4.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/dashboard/dashboard_4.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-4.html)
11:23:35	5626/5626	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/dashboard/dashboard_4.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/dashboard/dashboard_4.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-4.html)
11:23:36	6231/6231	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/dashboard/dashboard_5.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/dashboard/dashboard_5.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-5.html)
11:23:36	1862/1862	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/dashboard/dashboard_5.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/dashboard/dashboard_5.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-5.html)
11:23:36	16051/16051	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/companies.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/companies.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_companies.html)
11:23:39	118307/118307	---M--	200	added ('OK')	image/png	etag:%220a876a8759d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/apple-phone.png	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/apple-phone.png	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-3.html)
11:23:39	16268/16268	---M--	200	added ('OK')	image/jpeg	etag:%2202669cc9432d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/company-7.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/company-7.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_companies.html)
11:23:40	787/787	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/companies.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/companies.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_companies.html)
11:23:40	16614/16614	---M--	200	added ('OK')	image/jpeg	etag:%2206fe8db9432d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/company-8.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/company-8.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_companies.html)
11:23:40	15337/15337	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/contacts.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/contacts.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_contacts.html)
11:23:41	1801/1801	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/contact.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/contact.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_contacts.html)
11:23:42	153242/153242	---M--	200	added ('OK')	image/png	etag:%22013bc9d759d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/apple-watch.png	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/apple-watch.png	(from http://demo.neptuneapp.xyz/demo-1/ltr/index-3.html)
11:23:49	44014/44014	---M--	200	added ('OK')	image/jpeg	etag:%22c959b84abd60d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/product-detail-2.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/product-detail-2.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_ecommerce_product_details.html)
11:23:49	52483/52483	---M--	200	added ('OK')	image/jpeg	etag:%223c56b24abd60d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/product-detail-1.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/product-detail-1.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_ecommerce_product_details.html)
11:23:49	9846/9846	---M-Z	200	added ('OK')	text/css	etag:%2209ffef137e3d51:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/dropzone/dropzone.min.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/dropzone/dropzone.min.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_ecommerce_add_product.html)
11:23:50	44014/44014	---M--	200	added ('OK')	image/jpeg	etag:%22c959b84abd60d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/product-detail-4.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/product-detail-4.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_ecommerce_product_details.html)
11:23:51	103/103	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Dec%202022%2022:53:53%20GMT	http://demo.neptuneapp.xyz/demo-1/ltr/ecommerce-product-detail.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ecommerce-product-detail.126.delayed	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_ecommerce_cart.html)
11:23:51	10925/10925	---M-Z	200	added ('OK')	text/css	etag:%220216846cfcd51:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/editors/markdown/simplemde.min.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/editors/markdown/simplemde.min.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_mail_create.html)
11:23:52	68491/68491	---M--	200	added ('OK')	image/jpeg	etag:%221a20bc4abd60d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/product-detail-3.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/product-detail-3.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_ecommerce_product_details.html)
11:23:52	48149/48149	---M-Z	200	added ('OK')	application/javascript	etag:%2209ffef137e3d51:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/dropzone/dropzone.min.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/dropzone/dropzone.min.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_ecommerce_add_product.html)
11:23:52	265/265	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/editors/markdown/custom-markdown.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/editors/markdown/custom-markdown.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_mail_create.html)
11:23:53	11668/11668	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/invoice.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/invoice.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_invoice.html)
11:23:53	2109/2109	---M-Z	200	added ('OK')	application/javascript	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/invoice.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/js/apps/invoice.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_invoice.html)
11:23:54	13531/13531	---M-Z	200	added ('OK')	text/css	etag:%2206d3f66e335d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/social.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/assets/css/apps/social.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_social.html)
11:23:55	8804/8804	---M--	200	added ('OK')	image/png	etag:%220c6b2363b6d61:0%22	http://demo.neptuneapp.xyz/common-assets/img/plus.png	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/plus.png	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_social.html)
11:24:01	269308/269308	---MCZ	200	added ('OK')	application/javascript	etag:%220216846cfcd51:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/editors/markdown/simplemde.min.js	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/editors/markdown/simplemde.min.js	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_mail_create.html)
11:24:05	21852/21852	---M--	200	added ('OK')	image/jpeg	etag:%2207b434e5cfd61:0%22	http://demo.neptuneapp.xyz/common-assets/img/headphones.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/headphones.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_social.html)
11:24:08	76536/76536	---M--	200	added ('OK')	image/jpeg	etag:%2216f87ffdb760d41:0%22	http://demo.neptuneapp.xyz/common-assets/img/lightbox-7.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/lightbox-7.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_social.html)
11:24:08	103/103	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Dec%202022%2022:54:10%20GMT	http://demo.neptuneapp.xyz/demo-1/ltr/contacts-profile.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/contacts-profile.133.delayed	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_social.html)
11:24:08	15688/15688	---M--	200	added ('OK')	image/jpeg	etag:%220c3f1328249d71:0%22	http://demo.neptuneapp.xyz/common-assets/img/laptop.jpg	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/img/laptop.jpg	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_social.html)
11:24:09	25512/25512	---M-Z	200	added ('OK')	text/css	etag:%220216846cfcd51:0%22	http://demo.neptuneapp.xyz/common-assets/plugins/editors/quill/quill.snow.css	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/common-assets/plugins/editors/quill/quill.snow.css	(from http://demo.neptuneapp.xyz/demo-1/ltr/apps_taskList.html)
